2017-09-15 21:28:02,995 INFO [pool-1-thread-4] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open.pgm 结束解码  用时 0 ms
2017-09-15 21:28:03,002 INFO [pool-1-thread-4] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open.pgm 完成写入  用时 7 ms
2017-09-15 21:28:04,111 INFO [pool-4-thread-4] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_sad_open_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:28:04,111 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open_4.pgm 开始解码  Fri Sep 15 21:28:04 CST 2017
2017-09-15 21:28:04,111 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open_4.pgm 结束解码  用时 0 ms
2017-09-15 21:28:04,117 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open_4.pgm 完成写入  用时 6 ms
2017-09-15 21:31:10,643 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(81) | 更新 ftpPort -> 2221
2017-09-15 21:31:10,645 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(86) | 更新 ftpUserName -> dpc
2017-09-15 21:31:10,646 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(92) | 更新 ftpUserPass -> dpcsecret
2017-09-15 21:31:10,647 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(98) | 更新 ftpFilePath -> ftp
2017-09-15 21:31:10,647 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(102) | 更新 decoderThreadMaxNum -> 30
2017-09-15 21:31:10,647 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(105) | 更新 cleanerPeriod -> 12
2017-09-15 21:31:10,647 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(108) | 更新 socketPort -> 8088
2017-09-15 21:31:10,648 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(132) | 更新 ftpClearPeriod -> 48
2017-09-15 21:31:10,648 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(135) | 更新 middleResultPathClearPeriod -> 48
2017-09-15 21:31:10,648 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(138) | 更新 ensembleCacheClearPeriod -> 12
2017-09-15 21:31:10,648 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(141) | 更新 isMasterNode -> true
2017-09-15 21:31:10,648 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(144) | 更新ftpRecoverPeriod -> 1
2017-09-15 21:31:10,649 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(147) | 更新decoderSwitch -> true
2017-09-15 21:31:10,649 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(150) | 更新writeSwitch -> true
2017-09-15 21:31:10,649 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(153) | 更新instantWriteSwitch -> true
2017-09-15 21:31:10,649 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(156) | 更新threadWaitTime -> 30
2017-09-15 21:31:10,660 INFO [main] com.datastax.driver.core.GuavaCompatibility.selectImplementation(132) | Detected Guava >= 19 in the classpath, using modern compatibility layer
2017-09-15 21:31:10,901 INFO [main] com.datastax.driver.core.Native$LibCLoader.<clinit>(115) | Could not load JNR C Library, native system calls through this library will not be available (set this logger level to DEBUG to see the full stack trace).
2017-09-15 21:31:10,901 INFO [main] com.datastax.driver.core.ClockFactory.newInstance(55) | Using java.lang.System clock to generate timestamps.
2017-09-15 21:31:10,983 INFO [main] com.datastax.driver.core.NettyUtil.<clinit>(83) | Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
2017-09-15 21:31:11,344 INFO [main] com.datastax.driver.core.policies.DCAwareRoundRobinPolicy.init(95) | Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
2017-09-15 21:31:11,345 INFO [main] com.datastax.driver.core.Cluster$Manager.init(1568) | New Cassandra host /127.0.0.1:9042 added
2017-09-15 21:31:11,417 INFO [main] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtpServer.startServer(130) | 启动FTP服务器 Fri Sep 15 21:31:11 CST 2017
2017-09-15 21:31:11,463 INFO [Thread-4] cn.gov.cma.cimiss.dpc.interaction.DPCInteraction.run(54) | 交互系统启动 Fri Sep 15 21:31:11 CST 2017
2017-09-15 21:31:21,462 INFO [Timer-0] cn.gov.cma.cimiss.dpc.file.DPCFileCleaner$CleanerTimerTask.run(165) | 文件清除器开始工作 ：Fri Sep 15 21:31:21 CST 2017
2017-09-15 21:31:21,480 INFO [Timer-0] cn.gov.cma.cimiss.dpc.file.DPCFileCleaner$CleanerTimerTask.run(170) | 文件清除器结束工作：Fri Sep 15 21:31:21 CST 2017
2017-09-15 21:32:05,470 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_neutral_sunglasses.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:05,471 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses.pgm 开始解码  Fri Sep 15 21:32:05 CST 2017
2017-09-15 21:32:05,472 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses.pgm 结束解码  用时 1 ms
2017-09-15 21:32:05,483 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses.pgm 完成写入  用时 11 ms
2017-09-15 21:32:07,042 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_neutral_sunglasses_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:07,042 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_2.pgm 开始解码  Fri Sep 15 21:32:07 CST 2017
2017-09-15 21:32:07,043 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_2.pgm 结束解码  用时 1 ms
2017-09-15 21:32:07,049 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_2.pgm 完成写入  用时 6 ms
2017-09-15 21:32:08,154 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_sad_open.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:08,155 INFO [pool-1-thread-3] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open.pgm 开始解码  Fri Sep 15 21:32:08 CST 2017
2017-09-15 21:32:08,155 INFO [pool-1-thread-3] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open.pgm 结束解码  用时 0 ms
2017-09-15 21:32:08,162 INFO [pool-1-thread-3] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_sad_open.pgm 完成写入  用时 7 ms
2017-09-15 21:32:09,165 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_neutral_open_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:09,165 INFO [pool-1-thread-4] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_open_4.pgm 开始解码  Fri Sep 15 21:32:09 CST 2017
2017-09-15 21:32:09,166 INFO [pool-1-thread-4] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_open_4.pgm 结束解码  用时 1 ms
2017-09-15 21:32:09,172 INFO [pool-1-thread-4] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_open_4.pgm 完成写入  用时 6 ms
2017-09-15 21:32:10,741 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_left_neutral_sunglasses_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:10,741 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_4.pgm 开始解码  Fri Sep 15 21:32:10 CST 2017
2017-09-15 21:32:10,741 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_4.pgm 结束解码  用时 0 ms
2017-09-15 21:32:10,747 INFO [pool-1-thread-5] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_left_neutral_sunglasses_4.pgm 完成写入  用时 6 ms
2017-09-15 21:32:24,296 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_neutral_sunglasses_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,297 INFO [pool-1-thread-6] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_2.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,297 INFO [pool-1-thread-6] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_2.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,302 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_neutral_sunglasses_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,302 INFO [pool-1-thread-7] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_4.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,302 INFO [pool-1-thread-7] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_4.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,303 INFO [pool-1-thread-6] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_2.pgm 完成写入  用时 6 ms
2017-09-15 21:32:24,309 INFO [pool-1-thread-7] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses_4.pgm 完成写入  用时 6 ms
2017-09-15 21:32:24,313 INFO [pool-4-thread-3] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_sad_open.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,313 INFO [pool-1-thread-8] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,313 INFO [pool-1-thread-8] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,317 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_sad_open_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,318 INFO [pool-1-thread-9] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,318 INFO [pool-1-thread-9] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,320 INFO [pool-1-thread-8] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open.pgm 完成写入  用时 7 ms
2017-09-15 21:32:24,322 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_sad_open_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,322 INFO [pool-1-thread-10] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_4.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,322 INFO [pool-1-thread-10] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_4.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,325 INFO [pool-1-thread-9] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 完成写入  用时 7 ms
2017-09-15 21:32:24,327 INFO [pool-1-thread-10] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_4.pgm 完成写入  用时 4 ms
2017-09-15 21:32:24,338 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_sad_sunglasses.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:24,338 INFO [pool-1-thread-11] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_sunglasses.pgm 开始解码  Fri Sep 15 21:32:24 CST 2017
2017-09-15 21:32:24,338 INFO [pool-1-thread-11] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_sunglasses.pgm 结束解码  用时 0 ms
2017-09-15 21:32:24,345 INFO [pool-1-thread-11] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_sunglasses.pgm 完成写入  用时 6 ms
2017-09-15 21:32:31,444 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /abc/bpm_right_neutral_sunglasses.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:31,444 INFO [pool-1-thread-12] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_neutral_sunglasses.pgm 开始解码  Fri Sep 15 21:32:31 CST 2017
2017-09-15 21:32:31,444 INFO [pool-1-thread-12] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_neutral_sunglasses.pgm 结束解码  用时 0 ms
2017-09-15 21:32:31,454 INFO [pool-1-thread-12] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_neutral_sunglasses.pgm 完成写入  用时 10 ms
2017-09-15 21:32:32,257 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /abc/bpm_right_sad_open.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:32,257 INFO [pool-1-thread-13] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open.pgm 开始解码  Fri Sep 15 21:32:32 CST 2017
2017-09-15 21:32:32,257 INFO [pool-1-thread-13] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open.pgm 结束解码  用时 0 ms
2017-09-15 21:32:32,267 INFO [pool-1-thread-13] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open.pgm 完成写入  用时 10 ms
2017-09-15 21:32:33,117 INFO [pool-4-thread-3] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /abc/bpm_right_sad_open_4.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:33,117 INFO [pool-1-thread-14] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open_4.pgm 开始解码  Fri Sep 15 21:32:33 CST 2017
2017-09-15 21:32:33,118 INFO [pool-1-thread-14] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open_4.pgm 结束解码  用时 1 ms
2017-09-15 21:32:33,127 INFO [pool-1-thread-14] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_open_4.pgm 完成写入  用时 9 ms
2017-09-15 21:32:33,975 INFO [pool-4-thread-3] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /abc/bpm_right_sad_sunglasses_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:32:33,975 INFO [pool-1-thread-15] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_sunglasses_2.pgm 开始解码  Fri Sep 15 21:32:33 CST 2017
2017-09-15 21:32:33,975 INFO [pool-1-thread-15] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_sunglasses_2.pgm 结束解码  用时 0 ms
2017-09-15 21:32:33,985 INFO [pool-1-thread-15] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_sad_sunglasses_2.pgm 完成写入  用时 10 ms
2017-09-15 21:32:53,646 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(81) | 更新 ftpPort -> 2221
2017-09-15 21:32:53,649 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(86) | 更新 ftpUserName -> dpc
2017-09-15 21:32:53,651 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(92) | 更新 ftpUserPass -> dpcsecret
2017-09-15 21:32:53,651 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(98) | 更新 ftpFilePath -> ftp
2017-09-15 21:32:53,652 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(102) | 更新 decoderThreadMaxNum -> 30
2017-09-15 21:32:53,652 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(105) | 更新 cleanerPeriod -> 12
2017-09-15 21:32:53,652 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readStaticSystemConfig(108) | 更新 socketPort -> 8088
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(132) | 更新 ftpClearPeriod -> 48
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(135) | 更新 middleResultPathClearPeriod -> 48
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(138) | 更新 ensembleCacheClearPeriod -> 12
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(141) | 更新 isMasterNode -> true
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(144) | 更新ftpRecoverPeriod -> 1
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(147) | 更新decoderSwitch -> true
2017-09-15 21:32:53,653 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(150) | 更新writeSwitch -> true
2017-09-15 21:32:53,654 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(153) | 更新instantWriteSwitch -> true
2017-09-15 21:32:53,654 INFO [main] cn.gov.cma.cimiss.dpc.config.DPCConfig.readDynamicSystemConfig(156) | 更新threadWaitTime -> 30
2017-09-15 21:32:53,664 INFO [main] com.datastax.driver.core.GuavaCompatibility.selectImplementation(132) | Detected Guava >= 19 in the classpath, using modern compatibility layer
2017-09-15 21:32:53,923 INFO [main] com.datastax.driver.core.Native$LibCLoader.<clinit>(115) | Could not load JNR C Library, native system calls through this library will not be available (set this logger level to DEBUG to see the full stack trace).
2017-09-15 21:32:53,923 INFO [main] com.datastax.driver.core.ClockFactory.newInstance(55) | Using java.lang.System clock to generate timestamps.
2017-09-15 21:32:54,007 INFO [main] com.datastax.driver.core.NettyUtil.<clinit>(83) | Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
2017-09-15 21:32:54,367 INFO [main] com.datastax.driver.core.policies.DCAwareRoundRobinPolicy.init(95) | Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
2017-09-15 21:32:54,368 INFO [main] com.datastax.driver.core.Cluster$Manager.init(1568) | New Cassandra host /127.0.0.1:9042 added
2017-09-15 21:32:54,478 INFO [main] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtpServer.startServer(130) | 启动FTP服务器 Fri Sep 15 21:32:54 CST 2017
2017-09-15 21:32:54,523 INFO [Thread-4] cn.gov.cma.cimiss.dpc.interaction.DPCInteraction.run(54) | 交互系统启动 Fri Sep 15 21:32:54 CST 2017
2017-09-15 21:33:04,522 INFO [Timer-0] cn.gov.cma.cimiss.dpc.file.DPCFileCleaner$CleanerTimerTask.run(165) | 文件清除器开始工作 ：Fri Sep 15 21:33:04 CST 2017
2017-09-15 21:33:04,548 INFO [Timer-0] cn.gov.cma.cimiss.dpc.file.DPCFileCleaner$CleanerTimerTask.run(170) | 文件清除器结束工作：Fri Sep 15 21:33:04 CST 2017
2017-09-15 21:47:53,656 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_neutral_sunglasses.pgm 来自IP: 127.0.0.1
2017-09-15 21:47:53,657 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses.pgm 开始解码  Fri Sep 15 21:47:53 CST 2017
2017-09-15 21:47:53,658 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses.pgm 结束解码  用时 1 ms
2017-09-15 21:47:53,668 INFO [pool-1-thread-1] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_neutral_sunglasses.pgm 完成写入  用时 10 ms
2017-09-15 21:47:54,519 INFO [pool-4-thread-1] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /bpm_right_sad_open_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:47:54,520 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 开始解码  Fri Sep 15 21:47:54 CST 2017
2017-09-15 21:47:54,520 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 结束解码  用时 1 ms
2017-09-15 21:47:54,525 INFO [pool-1-thread-2] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(40) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/bpm_right_sad_open_2.pgm 完成写入  用时 5 ms
2017-09-15 21:47:56,767 INFO [pool-4-thread-2] cn.gov.cma.cimiss.dpc.ftpserver.DPCFtplet.onUploadEnd(48) | FTP接收文件  /abc/bpm_right_neutral_sunglasses_2.pgm 来自IP: 127.0.0.1
2017-09-15 21:47:56,767 INFO [pool-1-thread-3] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(31) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_neutral_sunglasses_2.pgm 开始解码  Fri Sep 15 21:47:56 CST 2017
2017-09-15 21:47:56,767 INFO [pool-1-thread-3] cn.gov.cma.cimiss.dpc.handle.DecoderTask.run(36) | 任务 D:\GitRepo\DYF-DPC\DPC/ftp/abc/bpm_right_neutral_sunglasses_2.pgm 结束解码  用时 0 ms
